district_name,block_name,gp_name,village_name,village_code,village_latitude,village_longitude,total_hhd,TOT_P,TOT_M,TOT_F,P_SC,P_ST,P_LIT,P_ILL,TOT_WORK_P,MAINWORK_P,MARGWORK_P,total_hhd_having_piped_water_connection,total_no_of_community_toilets_constructed,availability_of_phc,availability_of_chc,distance_of_phc,distance_of_chc,total_no_of_schools_primary_sections,total_no_of_schools_middle_sections,availability_of_high_school,availability_of_ssc_school,is_village_connected_to_all_weather_road,distance_of_all_weather_road,availability_of_internal_pucca_road,availablility_hours_of_domestic_electricity,is_broadband_available,no_of_shgs_under_nrlm,total_hhd_mobilized_into_shg,total_no_of_shg_promoted,total_shg_members_engaged_in_income_generation_activities,availability_of_cottage_small_scale_units,total_hhd_engaged_cottage_small_scale_units,piped_water_pct,toilet_per_100hh,sanitation_deficit_raw,sanitation_deficit,has_health_fac,min_health_distance,health_deficit_raw,health_deficit,total_schools,schools_per_1000,education_deficit_raw,education_deficit,service_deficit_index,road_deficit_raw,road_deficit,digital_deficit_raw,digital_deficit,electricity_deficit_raw,electricity_deficit
CHAMPAWAT,CHAMPAWAT,MAIROLI,Mairoli,53785,29.389788,79.903244,30,158,80,78,0,0,120,38,94,25,69,15,0,2,2,5,5,0,1,1,1,2,4,3,4,2,0,0,0,0,2,0,50,0,0.5,0.5,1,5,0.6,1,3,18.98734177,0.995253165,0.995253165,0.848575949,-0.28,0.461538462,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,MANIHAR GUNTH,Manihar Goth,54446,29.01413,80.081224,1850,0,0,0,0,0,0,0,0,0,0,1400,0,2,2,3,3,1,0,2,2,1,0,2,3,2,3,6,0,0,2,0,75.67567568,0,0.243243243,0.243243243,1,3,0.3,0.5,5,0,1,1,0.572972973,0,1,-1,0,0.5,0.5
CHAMPAWAT,CHAMPAWAT,MATELA,Duniya,53789,29.335974,80.087815,21,73,30,43,41,0,52,21,39,26,13,0,0,2,2,4,5,0,0,2,2,2,5,2,4,2,1,5,1,5,2,0,0,0,1,1,1,4,0.45,0.75,4,54.79452055,0.98630137,0.98630137,0.895890411,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,MATELA,Okhal Dugga,53790,29.33585,80.087856,32,89,45,44,0,0,68,21,54,32,22,0,1,2,2,4,5,0,0,2,2,2,5,2,4,2,1,5,1,5,2,0,0,3.125,1,1,1,4,0.45,0.75,4,44.94382022,0.988764045,0.988764045,0.896629213,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,MATELA,Saindark,53791,29.335829,80.087908,3,15,6,9,0,0,9,6,11,5,6,0,0,2,2,2,5,0,0,2,2,1,0,2,4,2,1,2,1,5,2,0,0,0,1,1,1,2,0.15,0.25,4,266.6666667,0.933333333,0.933333333,0.68,0,1,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,MATELA,Mataila,53794,29.335851,80.087854,44,100,53,47,9,0,71,29,57,23,34,5,0,2,2,3,5,0,0,2,2,1,0,2,4,2,2,10,2,10,2,0,11.36363636,0,0.886363636,0.886363636,1,3,0.3,0.5,4,40,0.99,0.99,0.762909091,0,1,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,MATELA,Mirtola,53797,29.33592,80.087864,25,79,38,41,16,0,50,29,40,28,12,0,0,2,2,3,5,1,1,1,2,2,4,2,4,2,2,10,2,10,2,0,0,0,1,1,1,3,0.3,0.5,5,63.29113924,0.984177215,0.984177215,0.795253165,-0.28,0.461538462,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,MATELA,Bhagina Khet,53799,29.335914,80.087959,0,22,11,11,0,0,17,5,11,10,1,0,0,2,2,5,5,0,0,2,2,2,5,3,4,2,0,0,0,0,2,0,0,0,1,1,1,5,0.6,1,4,181.8181818,0.954545455,0.954545455,0.986363636,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,MATHIYA BANJH,Mathiya Baj,54418,29.072336,80.09484,130,0,0,0,0,0,0,0,0,0,0,25,0,2,2,5,5,2,0,2,2,2,5,2,3,2,7,40,4,0,2,0,19.23076923,0,0.807692308,0.807692308,1,5,0.6,1,6,0,1,1,0.942307692,-0.2,0.615384615,-1,0,0.5,0.5
CHAMPAWAT,CHAMPAWAT,MOHANPUR,Mohanpur,54443,29.073087,80.113142,150,0,0,0,0,0,0,0,0,0,0,50,0,2,2,1,1,0,0,2,2,2,1,2,4,2,5,50,5,50,2,0,33.33333333,0,0.666666667,0.666666667,1,1,0,0,4,0,1,1,0.5,-0.52,0,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,MOURARI,Moradi,53823,29.331316,80.087278,294,443,198,245,0,0,259,184,191,136,55,60,1,2,2,5,5,1,0,1,2,2,4,3,4,1,0,0,0,0,2,0,20.40816327,0.340136054,0.795918367,0.795918367,1,5,0.6,1,4,9.029345372,0.997742664,0.997742664,0.938098309,-0.28,0.461538462,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,MUDYANI,Chhira Pani,53818,29.330741,80.084397,22,80,43,37,0,0,46,34,38,17,21,20,0,2,2,3,3,0,0,2,2,1,0,2,4,1,0,0,0,0,2,0,90.90909091,0,0.090909091,0.090909091,1,3,0.3,0.5,4,50,0.9875,0.9875,0.523522727,0,1,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,MUDYANI,Mudiyani,53819,29.335895,80.090731,221,1083,533,550,136,0,714,369,526,473,53,200,1,2,2,4,4,1,1,1,1,1,0,2,4,2,4,20,0,0,1,2,90.49773756,0.452488688,0.095022624,0.095022624,1,4,0.45,0.75,4,3.693444137,0.999076639,0.999076639,0.628229779,0,1,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,NAGHAN,Salkanda,53793,29.334496,80.091379,177,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,0,0,2,2,2,3,3,5,2,0,0,0,0,2,0,0,0,1,1,1,3,0.3,0.5,4,0,1,1,0.8,-0.36,0.307692308,-1,0,0,0
CHAMPAWAT,CHAMPAWAT,NAGHAN,Nadhan,53809,29.335842,80.087866,177,618,323,295,60,0,400,218,464,302,162,159,1,2,2,3,2,1,0,2,2,2,3,2,4,2,9,25,3,9,2,0,89.83050847,0.564971751,0.101694915,0.101694915,1,2,0.15,0.25,5,8.090614887,0.997977346,0.997977346,0.429901678,-0.36,0.307692308,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,NAULA PANI,Naula Pani,54396,29.337878,80.094668,44,0,0,0,0,0,0,0,0,0,0,44,0,2,2,4,5,1,0,2,2,2,3,2,4,2,6,34,0,60,2,0,100,0,0,0,1,4,0.45,0.75,5,0,1,1,0.6,-0.36,0.307692308,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,NAULA PANI,Taliya Baj,54416,29.33776,80.094711,42,0,0,0,0,0,0,0,0,0,0,42,0,2,2,5,5,1,1,1,2,2,4,2,4,2,6,35,0,60,2,0,100,0,0,0,1,5,0.6,1,5,0,1,1,0.7,-0.28,0.461538462,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,NAYAK GUNTH,Naik Goonth/ Naik Khera,54438,29.076991,80.110801,1000,0,0,0,0,0,0,0,0,0,0,20,0,1,2,0,2,1,1,2,2,1,0,3,4,1,40,250,5,200,2,0,2,0,0.98,0.98,1,2,0.15,0.25,6,0,1,1,0.694,0,1,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,NEED TALLI,Neerh,53900,29.357976,80.093125,216,686,297,389,102,0,377,309,315,238,77,95,0,2,2,4,4,2,1,1,2,1,0,2,4,2,0,0,0,0,2,0,43.98148148,0,0.560185185,0.560185185,1,4,0.45,0.75,6,8.746355685,0.997813411,0.997813411,0.767399579,0,1,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,PACHNAI,Pachnai,53887,29.22484,80.048238,180,649,323,326,128,0,345,304,278,278,0,180,1,2,2,5,5,4,4,1,2,2,5,3,3,2,1,1,0,1,2,0,100,0.555555556,0,0,1,5,0.6,1,11,16.94915254,0.995762712,0.995762712,0.698728814,-0.2,0.615384615,-1,0,0.5,0.5
CHAMPAWAT,CHAMPAWAT,PACHPAKARIYA,Pachpakariya,54460,28.987756,80.066739,428,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,2,2,1,0,2,4,2,15,150,5,50,2,0,0,0,1,1,1,1,0,0,6,0,1,1,0.6,0,1,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,PALSO,Palsau,53816,29.33585,80.087855,143,630,325,305,132,0,387,243,199,141,58,126,0,2,2,4,4,1,2,1,1,2,3,2,4,1,3,3,1,3,2,0,88.11188811,0,0.118881119,0.118881119,1,4,0.45,0.75,5,7.936507937,0.998015873,0.998015873,0.635069098,-0.36,0.307692308,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,PALSO,Amora,53821,29.335341,80.088621,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,0,0,2,2,2,2,3,5,2,0,0,0,0,2,0,0,0,1,1,1,4,0.45,0.75,4,0,1,1,0.9,-0.44,0.153846154,-1,0,0,0
CHAMPAWAT,CHAMPAWAT,PHAGPUR,Phagpur,54452,29.072194,80.105971,1024,0,0,0,0,0,0,0,0,0,0,825,0,2,2,3,3,1,0,2,2,1,0,2,4,1,10,68,10,0,2,0,80.56640625,0,0.194335938,0.194335938,1,3,0.3,0.5,5,0,1,1,0.558300781,0,1,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,PINANA,Pinana,53754,29.32819,80.098361,93,321,153,168,0,0,174,147,87,87,0,52,0,2,2,4,4,1,0,2,2,1,0,2,4,1,3,1,1,3,2,0,55.91397849,0,0.440860215,0.440860215,1,4,0.45,0.75,5,15.57632399,0.996105919,0.996105919,0.73108984,0,1,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,POLAP,Polap,53929,29.07699,80.107578,69,289,128,161,18,0,162,127,119,117,2,60,1,2,2,5,5,0,0,2,2,2,5,2,3,2,2,0,2,6,2,0,86.95652174,1.449275362,0.130434783,0.130434783,1,5,0.6,1,4,13.84083045,0.996539792,0.996539792,0.738092372,-0.2,0.615384615,-1,0,0.5,0.5
CHAMPAWAT,CHAMPAWAT,POLAP,Rayal,53932,29.07706,80.107612,32,157,66,91,65,0,63,94,78,78,0,20,0,2,2,5,5,1,0,2,2,2,5,2,3,2,0,0,0,0,2,0,62.5,0,0.375,0.375,1,5,0.6,1,5,31.84713376,0.992038217,0.992038217,0.810111465,-0.2,0.615384615,-1,0,0.5,0.5
CHAMPAWAT,CHAMPAWAT,POTH,Khurkola Izer,54400,29.072332,80.106152,7,0,0,0,0,0,0,0,0,0,0,2,0,2,2,5,5,0,0,2,2,2,4,3,5,2,0,0,0,0,2,0,28.57142857,0,0.714285714,0.714285714,1,5,0.6,1,4,0,1,1,0.914285714,-0.28,0.461538462,-1,0,0,0
CHAMPAWAT,CHAMPAWAT,POTH,Poth Lagga Dang,54401,29.072324,80.106151,8,0,0,0,0,0,0,0,0,0,0,5,0,2,2,5,5,0,0,2,2,2,3,3,3,2,0,0,0,0,2,0,62.5,0,0.375,0.375,1,5,0.6,1,4,0,1,1,0.8125,-0.36,0.307692308,-1,0,0.5,0.5
CHAMPAWAT,CHAMPAWAT,POTH,Bhariyas,54402,29.072281,80.106157,8,0,0,0,0,0,0,0,0,0,0,4,0,2,2,5,5,0,0,2,2,2,5,3,5,2,0,0,0,0,2,0,50,0,0.5,0.5,1,5,0.6,1,4,0,1,1,0.85,-0.2,0.615384615,-1,0,0,0
CHAMPAWAT,CHAMPAWAT,POTH,Lodda,54403,29.072343,80.106233,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,5,0,0,2,2,2,1,3,5,2,0,0,0,0,2,0,0,0,1,1,1,5,0.6,1,4,0,1,1,1,-0.52,0,-1,0,0,0
CHAMPAWAT,CHAMPAWAT,POTH,Poth,54405,29.072288,80.106128,177,0,0,0,0,0,0,0,0,0,0,120,0,2,2,5,5,3,1,2,2,2,5,3,5,2,0,0,0,0,2,0,67.79661017,0,0.322033898,0.322033898,1,5,0.6,1,8,0,1,1,0.796610169,-0.2,0.615384615,-1,0,0,0
CHAMPAWAT,CHAMPAWAT,POTH,Kalsuniya,54411,29.072296,80.106205,7,0,0,0,0,0,0,0,0,0,0,4,0,2,2,5,5,0,0,2,2,2,3,3,3,2,0,0,0,0,2,0,57.14285714,0,0.428571429,0.428571429,1,5,0.6,1,4,0,1,1,0.828571429,-0.36,0.307692308,-1,0,0.5,0.5
CHAMPAWAT,CHAMPAWAT,POTH,Gangseer,54412,29.072384,80.106179,12,0,0,0,0,0,0,0,0,0,0,6,0,2,2,5,5,1,0,2,2,2,4,3,5,2,0,0,0,0,2,0,50,0,0.5,0.5,1,5,0.6,1,5,0,1,1,0.85,-0.28,0.461538462,-1,0,0,0
CHAMPAWAT,CHAMPAWAT,POTH,Nigali,54424,29.072322,80.106161,15,0,0,0,0,0,0,0,0,0,0,7,0,2,2,5,5,1,0,2,2,2,3,3,3,2,0,0,0,0,2,0,46.66666667,0,0.533333333,0.533333333,1,5,0.6,1,5,0,1,1,0.86,-0.36,0.307692308,-1,0,0.5,0.5
CHAMPAWAT,CHAMPAWAT,PUNETHI,Punaithi,53804,29.335961,80.090791,105,1150,603,547,288,9,869,281,338,260,78,90,0,2,2,4,4,0,0,2,2,1,0,1,4,1,3,10,0,18,2,0,85.71428571,0,0.142857143,0.142857143,1,4,0.45,0.75,4,3.47826087,0.999130435,0.999130435,0.642596273,0,1,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,RAMAILA,Ramaila,53901,29.077123,80.107661,128,547,230,317,140,0,260,287,224,224,0,60,0,2,2,5,5,1,1,1,1,2,5,2,3,2,0,0,0,0,2,0,46.875,0,0.53125,0.53125,1,5,0.6,1,4,7.31261426,0.998171846,0.998171846,0.858826554,-0.2,0.615384615,-1,0,0.5,0.5
CHAMPAWAT,CHAMPAWAT,RIYASI BAMAN GAON,Riyansi Bamangoan,53937,29.336711,80.098683,96,436,211,225,58,0,254,182,200,77,123,56,0,2,2,5,5,0,1,1,2,1,0,2,4,2,0,0,0,0,2,0,58.33333333,0,0.416666667,0.416666667,1,5,0.6,1,4,9.174311927,0.997706422,0.997706422,0.824311927,0,1,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,RIYASI BAMAN GAON,Barkum,53938,29.336767,80.098645,36,231,117,114,118,0,129,102,111,16,95,30,0,2,2,5,5,1,0,2,2,1,0,2,4,2,0,0,0,0,2,0,83.33333333,0,0.166666667,0.166666667,1,5,0.6,1,5,21.64502165,0.994588745,0.994588745,0.748376623,0,1,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,RIYASI BAMAN GAON,Hiyali,53939,29.336702,80.098767,2,4,2,2,0,0,3,1,1,0,1,1,0,2,2,5,5,0,0,2,2,2,3,3,4,2,0,0,0,0,2,0,50,0,0.5,0.5,1,5,0.6,1,4,1000,0.75,0.75,0.775,-0.36,0.307692308,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,RUIEYAN,Talla Kafalta,53904,29.335228,80.094018,26,128,67,61,32,0,73,55,66,37,29,26,0,2,2,4,4,0,0,2,2,2,4,2,3,2,0,0,0,0,2,0,100,0,0,0,1,4,0.45,0.75,4,31.25,0.9921875,0.9921875,0.59765625,-0.28,0.461538462,-1,0,0.5,0.5
CHAMPAWAT,CHAMPAWAT,RUIEYAN,Amgounth,53905,29.335292,80.093808,11,59,32,27,0,0,39,20,26,20,6,9,10,2,2,4,4,0,0,2,2,2,5,3,3,2,0,0,0,0,2,0,81.81818182,90.90909091,0.181818182,0.181818182,1,4,0.45,0.75,4,67.79661017,0.983050847,0.983050847,0.649460709,-0.2,0.615384615,-1,0,0.5,0.5
CHAMPAWAT,CHAMPAWAT,RUIEYAN,Dooni,53908,29.335231,80.093802,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,5,0,0,2,2,2,5,3,5,2,0,0,0,0,2,0,0,0,1,1,1,5,0.6,1,4,0,1,1,1,-0.2,0.615384615,-1,0,0,0
CHAMPAWAT,CHAMPAWAT,RUIEYAN,Gurna Goonth,53918,29.335034,80.094083,12,41,24,17,0,0,22,19,18,11,7,7,0,2,2,4,4,0,0,2,2,2,4,3,3,2,0,0,0,0,2,0,58.33333333,0,0.416666667,0.416666667,1,4,0.45,0.75,4,97.56097561,0.975609756,0.975609756,0.717682927,-0.28,0.461538462,-1,0,0.5,0.5
CHAMPAWAT,CHAMPAWAT,RUIEYAN,Ruiya,53919,29.335054,80.094066,20,117,56,61,0,0,62,55,52,40,12,18,0,2,2,5,5,1,0,2,2,2,5,2,3,2,0,0,0,0,2,0,90,0,0.1,0.1,1,5,0.6,1,5,42.73504274,0.989316239,0.989316239,0.726794872,-0.2,0.615384615,-1,0,0.5,0.5
CHAMPAWAT,CHAMPAWAT,RUIEYAN,Aam Khola,53921,29.335311,80.093735,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,5,0,0,2,2,2,5,3,5,2,0,0,0,0,2,0,0,0,1,1,1,5,0.6,1,4,0,1,1,1,-0.2,0.615384615,-1,0,0,0
CHAMPAWAT,CHAMPAWAT,RUIEYAN,Khar Giri,53923,29.335131,80.094016,11,67,31,36,0,0,29,38,30,10,20,11,0,2,2,4,4,0,0,2,2,2,4,3,3,2,0,0,0,0,2,0,100,0,0,0,1,4,0.45,0.75,4,59.70149254,0.985074627,0.985074627,0.595522388,-0.28,0.461538462,-1,0,0.5,0.5
CHAMPAWAT,CHAMPAWAT,SAILANI GUNTH,Amiya/ Kalauniya,54437,29.088763,80.116728,19,0,0,0,0,0,0,0,0,0,0,12,0,2,2,5,5,1,1,1,1,1,0,3,4,1,2,8,2,1,1,11,63.15789474,0,0.368421053,0.368421053,1,5,0.6,1,4,0,1,1,0.810526316,0,1,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,SAILANI GUNTH,Bagdora Hansi,54447,29.088675,80.116824,11,0,0,0,0,0,0,0,0,0,0,10,0,2,2,5,5,1,1,1,1,1,0,3,4,1,2,8,2,1,1,11,90.90909091,0,0.090909091,0.090909091,1,5,0.6,1,4,0,1,1,0.727272727,0,1,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,SAILANI GUNTH,Devrampur Urf Sitapur,54449,29.088734,80.116743,82,0,0,0,0,0,0,0,0,0,0,15,0,2,2,5,5,1,1,1,1,1,0,1,4,2,2,8,2,1,2,0,18.29268293,0,0.817073171,0.817073171,1,5,0.6,1,4,0,1,1,0.945121951,0,1,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,SAILANI GUNTH,Bagdora Khas,54450,29.088736,80.116721,44,0,0,0,0,0,0,0,0,0,0,29,1,2,2,5,5,1,1,1,1,1,0,1,4,2,2,2,2,12,1,22,65.90909091,2.272727273,0.340909091,0.340909091,1,5,0.6,1,4,0,1,1,0.802272727,0,1,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,SAILANI GUNTH,Sailanigoth,54451,29.088194,80.116973,115,0,0,0,0,0,0,0,0,0,0,105,1,2,2,5,5,2,1,1,1,2,3,1,4,2,9,25,9,5,2,0,91.30434783,0.869565217,0.086956522,0.086956522,1,5,0.6,1,5,0,1,1,0.726086957,-0.36,0.307692308,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,SALLI,Satkura,53898,29.336679,80.098675,18,119,62,57,0,0,75,44,59,58,1,18,0,2,2,5,5,1,0,2,2,1,0,2,4,2,0,0,0,0,2,0,100,0,0,0,1,5,0.6,1,5,42.01680672,0.989495798,0.989495798,0.696848739,0,1,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,SALLI,Salli,53907,29.336723,80.098657,104,759,391,368,83,0,394,365,203,192,11,100,0,2,2,5,5,1,1,1,2,1,0,2,4,2,0,0,0,0,2,0,96.15384615,0,0.038461538,0.038461538,1,5,0.6,1,5,6.587615283,0.998353096,0.998353096,0.71104439,0,1,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,SALLI,Kukrauni,53920,29.336766,80.098645,18,116,47,69,20,0,58,58,59,8,51,15,0,2,2,5,5,1,0,2,2,2,5,3,4,2,0,0,0,0,2,0,83.33333333,0,0.166666667,0.166666667,1,5,0.6,1,5,43.10344828,0.989224138,0.989224138,0.746767241,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,SHAKTI PUR BUNGA,Latauli,53829,29.340729,80.081244,41,0,0,0,0,0,0,0,0,0,0,41,0,2,2,3,3,1,0,2,2,1,0,1,4,1,0,0,0,0,2,0,100,0,0,0,1,3,0.3,0.5,5,0,1,1,0.5,0,1,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,SHAKTI PUR BUNGA,Lista,53849,29.331605,80.081574,16,47,22,25,0,0,29,18,9,3,6,16,0,2,2,3,3,0,0,2,2,1,0,2,4,1,0,0,0,0,2,0,100,0,0,0,1,3,0.3,0.5,4,85.10638298,0.978723404,0.978723404,0.493617021,0,1,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,SHAKTI PUR BUNGA,Shaktipur,53851,29.336448,80.093474,104,650,369,281,185,5,497,153,226,169,57,60,0,2,2,3,3,0,0,2,2,1,0,1,4,1,9,30,1,62,2,0,57.69230769,0,0.423076923,0.423076923,1,3,0.3,0.5,4,6.153846154,0.998461538,0.998461538,0.626461538,0,1,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,SILAR,Silaar,54398,29.072318,80.106255,57,0,0,0,0,0,0,0,0,0,0,35,0,2,2,5,5,1,1,2,2,2,2,2,4,2,0,0,0,0,2,0,61.40350877,0,0.385964912,0.385964912,1,5,0.6,1,6,0,1,1,0.815789474,-0.44,0.153846154,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,SILAR,Uadali,54399,29.072268,80.106128,15,0,0,0,0,0,0,0,0,0,0,8,0,2,2,5,5,1,0,2,2,2,5,3,3,2,0,0,0,0,2,0,53.33333333,0,0.466666667,0.466666667,1,5,0.6,1,5,0,1,1,0.84,-0.2,0.615384615,-1,0,0.5,0.5
CHAMPAWAT,CHAMPAWAT,SIMALTA,Kathar Mafi,53843,29.326282,80.10066,21,172,87,85,0,0,123,49,86,40,46,10,0,2,2,5,5,1,0,2,2,1,0,1,3,2,1,1,1,1,2,0,47.61904762,0,0.523809524,0.523809524,1,5,0.6,1,5,29.06976744,0.992732558,0.992732558,0.854962625,0,1,-1,0,0.5,0.5
CHAMPAWAT,CHAMPAWAT,SIMALTA,Simalta Mafi,53845,29.32634,80.10067,42,221,113,108,0,0,162,59,104,48,56,28,0,2,2,5,5,1,0,2,2,1,0,1,3,2,14,9,1,0,2,0,66.66666667,0,0.333333333,0.333333333,1,5,0.6,1,5,22.62443439,0.994343891,0.994343891,0.798303167,0,1,-1,0,0.5,0.5
CHAMPAWAT,CHAMPAWAT,SIMIYORI,Simiyauri,53933,29.331396,80.081458,76,293,119,174,107,0,180,113,132,28,104,15,0,2,2,5,5,1,0,1,2,2,5,2,4,2,1,6,0,0,2,0,19.73684211,0,0.802631579,0.802631579,1,5,0.6,1,4,13.65187713,0.996587031,0.996587031,0.939765583,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,SIMIYORI,Ninori,53934,29.331255,80.081368,12,63,26,37,26,0,33,30,28,4,24,5,0,2,2,5,5,0,0,2,2,2,5,2,4,2,0,0,0,0,2,0,41.66666667,0,0.583333333,0.583333333,1,5,0.6,1,4,63.49206349,0.984126984,0.984126984,0.870238095,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,SIMIYORI,Birgola,53947,29.331355,80.081443,23,84,30,54,0,1,46,38,23,23,0,13,0,2,2,5,5,0,0,2,2,2,5,2,4,2,0,0,0,0,2,0,56.52173913,0,0.434782609,0.434782609,1,5,0.6,1,4,47.61904762,0.988095238,0.988095238,0.826863354,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,SIPTI,Sipty,53783,29.329779,80.082296,110,528,251,277,18,0,377,151,240,82,158,82,2,1,1,0,0,1,1,1,1,1,0,2,4,1,8,45,8,8,1,10,74.54545455,1.818181818,0.254545455,0.254545455,1,5,0.6,1,4,7.575757576,0.998106061,0.998106061,0.775795455,0,1,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,SIYALA,Kanda,54422,29.065328,80.106838,56,261,143,118,0,0,168,93,152,147,5,32,0,2,2,5,5,0,0,2,2,2,2,2,4,2,2,12,2,12,2,0,57.14285714,0,0.428571429,0.428571429,1,5,0.6,1,4,15.3256705,0.996168582,0.996168582,0.827422003,-0.44,0.153846154,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,SIYALA,Sayala,54423,29.072329,80.094846,90,0,0,0,0,0,0,0,0,0,0,52,1,2,2,5,5,1,0,2,2,2,4,2,4,1,6,38,6,2,2,0,57.77777778,1.111111111,0.422222222,0.422222222,1,5,0.6,1,5,0,1,1,0.826666667,-0.28,0.461538462,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,SORAI,Bhandar,53940,29.33534,80.092628,23,100,51,49,10,0,58,42,33,19,14,23,0,2,2,5,5,1,0,2,2,2,5,3,4,2,0,0,0,0,2,0,100,0,0,0,1,5,0.6,1,5,50,0.9875,0.9875,0.69625,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,SORAI,Sorai,53941,29.335353,80.092658,34,191,106,85,1,0,107,84,63,40,23,34,0,2,2,5,5,1,1,1,2,2,5,3,4,2,0,0,0,0,2,0,100,0,0,0,1,5,0.6,1,5,26.17801047,0.993455497,0.993455497,0.698036649,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,SORAI,Hartola,53942,29.335377,80.092607,24,137,72,65,0,0,81,56,47,29,18,24,0,2,2,5,5,0,0,2,2,2,5,3,4,2,0,0,0,0,2,0,100,0,0,0,1,5,0.6,1,4,29.19708029,0.99270073,0.99270073,0.697810219,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,SUYAL KHARK,Suyal Khark,53781,29.33001,80.082009,66,193,105,88,0,0,135,58,60,57,3,12,0,2,2,4,4,1,0,2,2,1,0,2,4,1,5,26,5,2,2,0,18.18181818,0,0.818181818,0.818181818,1,4,0.45,0.75,5,25.90673575,0.993523316,0.993523316,0.84351154,0,1,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,SUYAL KHARK,Punabe,53782,29.329937,80.081955,30,156,73,83,0,0,105,51,41,41,0,9,1,2,2,4,4,0,0,2,2,1,0,2,4,1,3,15,3,3,2,0,30,3.333333333,0.7,0.7,1,4,0.45,0.75,4,25.64102564,0.993589744,0.993589744,0.808076923,0,1,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,SUYAL KHARK,Chura Khark Khet,53807,29.32994,80.081955,23,73,37,36,0,0,57,16,24,17,7,2,0,2,2,5,5,0,0,2,2,2,4,2,4,1,1,5,1,1,2,0,8.695652174,0,0.913043478,0.913043478,1,5,0.6,1,4,54.79452055,0.98630137,0.98630137,0.969803454,-0.28,0.461538462,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,SWALA,Sawala,53878,29.331462,80.081595,104,554,264,290,2,0,279,275,137,36,101,75,0,1,2,0,5,1,0,2,1,1,0,1,4,1,12,76,12,4,2,0,72.11538462,0,0.278846154,0.278846154,1,5,0.6,1,4,7.220216606,0.998194946,0.998194946,0.78311233,0,1,0,1,0.25,0.25
